_key,Cleaned Incident,Year,Cleaned Event,Location,Latitude,Longitude,Cleaned Impact,Cleaned Group,Cleaned Outcome
888,spanish armada,1588,naval engagement,Spain,40.227949660000036,-3.6460631049999392,failed attempt to invade england,philip ii of spain,negative
889,treaty of the pyrenees,1659,peace treaty,Spain,40.227949660000036,-3.6460631049999392,marked the end of the francounknownspanish war 16351659,philip iv of spain and louis xiv of france,mixed
890,war of spanish succession,1701,war,Spain,40.227949660000036,-3.6460631049999392,established the bourbon dynasty in spain,charles ii of spain,negative
891,establishment of the spanish inquisition,1478,religiouscourt,Spain,40.227949660000036,-3.6460631049999392,"enforcement of catholic orthodoxy persecution of jews, muslims, and heretics",catholic monarchs isabella i and ferdinand ii,negative
892,fall of the spanish empire,1898,colonial,Spain,40.227949660000036,-3.6460631049999392,loss of last major overseas colonies end of spanish imperial era,spanish government,negative
893,spanish civil war,1936,civil war,Spain,40.227949660000036,-3.6460631049999392,establishment of francoist dictatorship,"francisco franco, republican government",negative
894,transition to democracy,1975,political transition,Spain,40.227949660000036,-3.6460631049999392,transition from dictatorship to democracy,juan carlos i of spain,positive
895,2004 madrid train bombings,2004,terrorism,Spain,40.227949660000036,-3.6460631049999392,highlighted the threat of international terrorism,terrorist groups,negative
896,spanishunknownamerican war,1898,war,Spain/USA,30.85498,-83.541228,spain loses its last colonies in the americas and asia,"spanish government, us government",negative
897,entry into the european union,1986,politicaleconomic integration,Spain,40.227949660000036,-3.6460631049999392,boosted economic growth and integration into european community,spanish government,positive
898,discovery of the americas,1492,exploration,Spain,40.227949660000036,-3.6460631049999392,opened the new world to european colonization,"christopher columbus, spanish monarchy",mixed
899,expulsion of the jews,1492,religiouspolitical,Spain,40.227949660000036,-3.6460631049999392,"forced conversion, departure, or death of thousands of jews",catholic monarchs isabella i and ferdinand ii,negative
900,battle of trafalgar,1805,naval battle,Spain,40.227949660000036,-3.6460631049999392,decisive british victory that ended napoleons plans to invade britain,"francounknownspanish fleet, british navy",negative
901,union of castile and aragon,1469,dynastic union,Spain,40.227949660000036,-3.6460631049999392,unified the crowns of castile and aragon,isabella i of castile and ferdinand ii of aragon,positive
902,the spanish golden age,1650,cultural flourishing,Spain,40.227949660000036,-3.6460631049999392,flourishing of arts and literature,spanish monarchy,positive
903,war of the spanish succession,1701,war,Spain,40.227949660000036,-3.6460631049999392,redefined european power balance,"charles ii, philip v of spain",mixed
904,signing of the treaty of utrecht,1713,peace treaty,Spain,40.227949660000036,-3.6460631049999392,ended the war of the spanish succession,"philip v of spain, european powers",negative
905,peninsular war,1808,war,Spain,40.227949660000036,-3.6460631049999392,"weakened spanish control, rise of national sentiment","napoleon bonaparte, spanish guerrillas",negative
906,spanish constitution of 1812,1812,political,Spain,40.227949660000036,-3.6460631049999392,"liberal constitution, shortunknownlived reforms",spanish cortes of cdiz,mixed
907,spanishunknownamerican war,1898,colonial war,Spain,40.227949660000036,-3.6460631049999392,loss of last major overseas colonies,"spanish government, us government",negative
908,francoist spain,1939,dictatorship,Spain,40.227949660000036,-3.6460631049999392,establishment of a dictatorship,francisco franco,negative
909,spanish transition to democracy,1975,political transition,Spain,40.227949660000036,-3.6460631049999392,transition from dictatorship to democracy,"adolfo surez, juan carlos i",positive
910,barcelona olympics,1992,international event,Spain,40.227949660000036,-3.6460631049999392,showcased spain on the global stage,"international olympic committee, spanish government",positive
911,antiunknownterrorism pact,2000,political,Spain,40.227949660000036,-3.6460631049999392,bipartisan effort against eta terrorism,spanish political parties,positive
912,financial crisis impact,2008,economic,Spain,40.227949660000036,-3.6460631049999392,"severe economic downturn, unemployment rise",global financial crisis,negative
913,catalan independence referendum,2017,politicalsecession,Spain,40.227949660000036,-3.6460631049999392,intensified national debate on regional independence,"catalan government, spanish government",negative
914,womens rights march,2018,social movement,Spain,40.227949660000036,-3.6460631049999392,largest feminist demonstration in spanish history,womens rights organizations,positive
915,exhumation of francisco franco,2019,historical reconciliation,Spain,40.227949660000036,-3.6460631049999392,addressed historical memory issues,spanish government,positive
916,madrids bid for 2020 olympics,2013,international event,Spain,40.227949660000036,-3.6460631049999392,"boosted citys infrastructure and global image, despite not winning the bid","spanish government, ioc",mixed
917,approval of sameunknownsex marriage,2005,social policy,Spain,40.227949660000036,-3.6460631049999392,made spain one of the first countries to legalize sameunknownsex marriage,spanish government,positive
918,etas permanent ceasefire,2011,peacesecurity,Spain,40.227949660000036,-3.6460631049999392,end of etas armed campaign for basque independence,"eta, spanish government",positive
919,austerity measures during crisis,2010,economic policy,Spain,40.227949660000036,-3.6460631049999392,"addressed economic crisis, led to social unrest","spanish government, eu",negative
920,nounknownconfidence vote against rajoy,2018,political,Spain,40.227949660000036,-3.6460631049999392,"led to the fall of rajoys government, pedro snchez becomes prime minister",spanish parliament,mixed
921,discovery of altamira cave paintings,1879,archaeological discovery,Spain,40.227949660000036,-3.6460631049999392,revealed prehistoric human presence in europe,marcelino sanz de sautuola,positive
922,spanish flu pandemic,1918,health crisis,Spain,40.227949660000036,-3.6460631049999392,one of the deadliest pandemics in human history,h1n1 influenza virus,negative
923,alhambra decree,1492,religious policy,Spain,40.227949660000036,-3.6460631049999392,expulsion of the jews from spain,catholic monarchs,negative
924,spanish constitution of 1978,1978,political,Spain,40.227949660000036,-3.6460631049999392,established modern democratic constitution,"spanish government, king juan carlos i",positive
925,2010 fifa world cup victory,2010,sports,South Africa,-28.997182287999976,25.085049940000033,"first world cup win, boosted national pride",spanish national football team,positive
926,launch of ave highunknownspeed train,1992,infrastructure,Spain,40.227949660000036,-3.6460631049999392,modernized spains transport system,spanish government,positive
927,law of historical memory,2007,legislation,Spain,40.227949660000036,-3.6460631049999392,"addressed the legacy of francos regime, civil war victims",spanish government,positive
928,sinking of the spanish armada,1588,naval engagement,England,52.59412067550043,-1.4648042370965677,marked decline of spanish naval supremacy,"philip ii of spain, elizabeth i of england",negative
929,the great siege of gibraltar,1779,military siege,Gibraltar,36.13600766900004,-5.348661838999931,failed spanish attempt to retake gibraltar from britain,"spanish and french forces, british defenders",negative
930,leyes de indias,1542,colonial legislation,Spain,40.227949660000036,-3.6460631049999392,regulated the treatment of indigenous peoples in the spanish empire,spanish crown,mixed
936,battle of guadalete,711,military conquest,Spain,40.227949660000036,-3.6460631049999392,marked the beginning of muslim rule in the iberian peninsula,"tariq ibn ziyad, king roderic",negative
941,gorm the old reign,940,monarchical,Denmark,55.959300779000046,10.053934054000024,"established the danish monarchy, unified denmark.",gorm the old,positive
942,christianization of denmark,960,religious,Denmark,55.959300779000046,10.053934054000024,introduction and establishment of christianity.,harald bluetooth,mixed
944,christianization of norway,1000,religious,Norway,62.00000000000006,10.000000000000057,introduction and establishment of christianity.,"olaf tryggvason, st. olaf",mixed
945,swedish conquest of finland,1150,military,Finland,64.52251280100006,26.158834376000073,brought finland under swedish rule.,swedish kingdom,negative
946,establishment of the kalmar union,1397,political union,Denmark,55.959300779000046,10.053934054000024,united the nordic countries under a single monarch.,margaret i,mixed
947,black death in norway,1349,pandemic,Norway,62.00000000000006,10.000000000000057,"decimated the population, leading to societal shifts.",unknown,negative
948,establishment as swedish duchy,1362,administrative,Finland,64.52251280100006,26.158834376000073,formalized finnish inclusion in the swedish kingdom.,swedish crown,mixed
949,treaty of roskilde,1658,peace treaty,Denmark,55.959300779000046,10.053934054000024,denmark ceded significant territories to sweden.,frederick iii of denmark,negative
950,dissolution of the kalmar union,1814,political separation,Norway,62.00000000000006,10.000000000000057,led to the establishment of a separate norwegian kingdom.,christian frederick,positive
951,finnish war and cession to russia,1809,military,Finland,64.52251280100006,26.158834376000073,"finland ceded from sweden to russia, becoming a grand duchy.",alexander i of russia,negative
952,winter war,1939,military,Finland,64.52251280100006,26.158834376000073,resisted soviet invasion,soviet union,mixed
953,liberation of denmark,1945,military,Denmark,55.959300779000046,10.053934054000024,end of german occupation during wwii.,allied forces,positive
954,liberation of norway,1945,military,Norway,62.00000000000006,10.000000000000057,end of german occupation during wwii.,allied forces,positive
955,continuation war,1941,military,Finland,64.52251280100006,26.158834376000073,fought against the soviet union,nazi germany,mixed
956,copenhagen fire,1728,disaster,Denmark,55.959300779000046,10.053934054000024,devastated large parts of copenhagen.,unknown,negative
957,union with sweden,1814,union,Norway,62.00000000000006,10.000000000000057,entered a personal union with sweden.,unknown,mixed
958,lapland war,1944,military,Finland,64.52251280100006,26.158834376000073,finland,finnish army,positive
959,first schleswig war,1848,military,Denmark,55.959300779000046,10.053934054000024,danish victory preserved control over the duchies.,germans,positive
960,norwegian independence,1905,independence,Norway,62.00000000000006,10.000000000000057,dissolution of the union with sweden,unknown,positive
961,finnish civil war,1918,civil war,Finland,64.52251280100006,26.158834376000073,conflict between reds and whites,unknown,negative
962,second schleswig war,1864,military,Denmark,55.959300779000046,10.053934054000024,danish loss of schleswigunknownholstein to prussia and austria.,unknown,negative
963,founding of oslo,1048,foundational,Norway,62.00000000000006,10.000000000000057,establishment of oslo,harald hardrada,positive
964,signing of the treaty of fredrikshamn,1809,treaty,Finland,64.52251280100006,26.158834376000073,finland ceded from sweden to russia,alexander i of russia,negative
969,discovery of diamonds,1867,economic,South Africa,-28.997182287999976,25.085049940000033,"sparked the diamond rush, leading to economic boom.",erasmus jacobs,mixed
970,amalgamation of northern and southern protectorates,1914,political,Nigeria,9.593696882000074,8.106777828000077,formation of the modern nigerian state.,lord lugard,mixed
971,mau mau uprising,1952,independence movement,Kenya,0.5284306580000475,37.88969855200003,led to kenyan independence from british rule.,"mau mau fighters, british colonial government",mixed
972,algerian war of independence,1954,war,Algeria,28.144113769000057,2.6799659330000623,led to algerian independence from france.,"fln, french government",positive
973,italian invasion of libya,1911,military invasion,Libya,27.041821576000075,18.030819147000045,beginning of italian colonial rule.,kingdom of italy,negative
974,independence from france,1956,independence,Tunisia,34.11631798800005,9.60851649600005,end of french colonial rule.,"habib bourguiba, french government",positive
975,great zimbabwe era,1450,civilization,Zimbabwe,-19.016205470999978,29.884276749000037,development of a sophisticated urban and trading society.,unknown,positive
976,foundation of marrakech,1062,city foundation,Morocco,32.00000000000006,-4.999999999999943,establishment of marrakech as a major economic center.,almoravid dynasty,positive
977,portuguese colonialism begins,1482,colonial,Angola,-12.293655625999975,17.545335193000028,start of portuguese exploration and later colonization.,portuguese explorers,negative
978,suez canal opening,1869,engineering marvel,Egypt,26.512273493000066,29.870494860000065,"connected the mediterranean sea to the red sea, boosting trade.",ferdinand de lesseps,positive
979,rwandan genocide,1994,genocide,Rwanda,-1.9983949569999595,29.956312610000055,mass slaughter of the tutsi population.,"hutu government officials, militias",negative
980,idi amins regime,1971,dictatorship,Uganda,1.513805689000037,32.335706651000066,"brutal dictatorship, human rights abuses.",idi amin,negative
981,somali civil war begins,1991,civil war,Somalia,4.40461606100007,46.20310500000005,led to state collapse and ongoing conflict.,"various warlords, clans",negative
982,independence from britain,1966,independence,Botswana,-22.187290210999947,23.814376269000036,transition from british protectorate to independence.,seretse khama,positive
983,independence from south africa,1990,independence,Namibia,-22.138976121999974,17.22149898400005,end of south african rule and apartheid in namibia.,"swapo, united nations",positive
984,mahdist war,1881,religiousmilitary war,Sudan,16.053254132000063,30.009189122000066,establishment of the mahdist state in sudan.,muhammad ahmad,mixed
985,independence from france,1960,independence,Côte d'Ivoire,7.629182541000034,-5.554728587999932,"end of french colonial rule, start of sovereignty.",flix houphoutunknownboigny,positive
986,ghanas independence,1957,independence,Ghana,7.980995107000069,-1.2497723419999716,first subunknownsaharan african country to gain independence.,kwame nkrumah,positive
987,union of tanganyika and zanzibar,1964,union,Tanzania,-6.438400132999959,34.995322712000075,formation of tanzania through the union of two sovereign states.,"julius nyerere, abeid amani karume",positive
988,libyan revolution 1969,1969,coup dtat,Libya,27.041821576000075,18.030819147000045,"overthrow of the monarchy, muammar gaddafi came to power.",muammar gaddafi,mixed
989,independence from france,1960,independence,Madagascar,-19.37694392999998,46.69788267100006,end of french colonial rule.,philibert tsiranana,positive
990,ethiopian revolution,1974,revolution,Ethiopia,8.619088938000061,39.644750130000034,"overthrow of emperor haile selassie, start of derg regime.",derg,negative
991,nigerian civil war,1967,civil war,Nigeria,9.593696882000074,8.106777828000077,"conflict over the secessionist state of biafra, massive casualties.","yakubu gowon, odumegwu ojukwu",negative
992,sharpeville massacre,1960,massacre,South Africa,-28.997182287999976,25.085049940000033,"antiunknownapartheid protest met with police violence, significant deaths.",south african police,negative
993,battle of algiers,1956,military engagement,Algeria,28.144113769000057,2.6799659330000623,pivotal conflict in the algerian war of independence.,"fln, french paratroopers",mixed
994,independence from portugal,1975,independence,Mozambique,-18.249999999999943,35.00000000000006,end of portuguese colonial rule after a protracted liberation struggle.,frelimo,positive
995,independence from britain,1964,independence,Zambia,-14.46880366299996,28.76797288100005,"gained sovereignty, ending british colonial rule.",kenneth kaunda,positive
996,independence from france,1960,independence,Senegal,14.363032568000051,-14.459259560999953,gained independence along with the mali federation.,lopold sdar senghor,positive
997,independence from belgium,1960,independence,Congo (DRC),-0.8217651579999483,15.23529437600007,"end of belgian colonial rule, beginning of postunknowncolonial challenges.",patrice lumumba,mixed
998,independence from britain,1961,independence,Sierra Leone,8.558037771000045,-11.792031778999956,transition to sovereignty after british rule.,milton margai,positive
999,independence from france,1960,independence,Mali,17.362972883000054,-3.5204716629999666,gained independence as part of the mali federation.,modibo keta,positive
1000,august revolution,1983,revolution,Burkina Faso,12.286319460000072,-1.7441041949999772,"thomas sankara came to power, initiating radical reforms.",thomas sankara,positive
1001,independence from britain,1980,independence,Zimbabwe,-19.016205470999978,29.884276749000037,marked the end of rhodesian rule and the beginning of majority rule.,robert mugabe,positive
1002,egyptian revolution of 1952,1952,revolution,Egypt,26.512273493000066,29.870494860000065,"overthrow of the monarchy, establishment of a republic.",free officers movement,positive
1003,independence from britain,1963,independence,Kenya,0.5284306580000475,37.88969855200003,"end of british colonial rule, jomo kenyatta became president.",jomo kenyatta,positive
1004,independence from france,1960,independence,Cameroon,5.672331431000032,12.737869296000042,gained independence from french administration.,ahmadou ahidjo,positive
1005,independence from ethiopia,1993,independence,Eritrea,15.362796794000076,38.860666913000045,"achieved de facto independence after a 30unknownyear war, followed by a ununknownsupervised referendum.","eplf, un",positive
1006,nelson mandelas release from prison,1990,political,South Africa,-28.997182287999976,25.085049940000033,marked the beginning of the end of apartheid.,"f.w. de klerk, anc",positive
1007,signing of arusha accords,1993,peace agreement,Rwanda,-1.9983949569999595,29.956312610000055,attempted to end the rwandan civil war.,"rwandan government, rpf",mixed
1008,comprehensive peace agreement,2005,peace agreement,Sudan,16.053254132000063,30.009189122000066,"ended the second sudanese civil war, led to south sudans independence.","splm, government of sudan",positive
1009,libyan civil war,2011,civil war,Libya,27.041821576000075,18.030819147000045,overthrow of muammar gaddafis regime.,"ntc, nato, gaddafi regime",mixed
1010,independence from britain,1960,independence,Nigeria,9.593696882000074,8.106777828000077,"gained independence, became a republic in 1963.",nigerian independence movement,positive
1011,dahomey benin independence,1960,independence,Benin,9.661949812000046,2.33919688900005,transition from french colonial rule to sovereignty.,hubert maga,positive
1012,tunisian revolution,2010,revolution,Tunisia,34.11631798800005,9.60851649600005,"triggered the arab spring, leading to democratization.","mohamed bouazizi, civil society",positive
1013,abolition of slavery,1981,legal,Mauritania,20.25950735200007,-10.331488709999974,"first country in the world to abolish slavery by law, though enforcement issues remain.",mauritanian government,positive
1014,independence from france,1960,independence,Gabon,-0.6239040589999263,11.781759891000036,end of french colonial rule.,lon mba,positive
1015,independence from britain,1966,independence,Lesotho,-29.582324937999942,28.24669362800006,transition from british protectorate to independent kingdom.,moshoeshoe ii,positive
1016,independence from britain,1965,independence,Gambia,13.448008972000025,-15.380941536999956,gained independence within the commonwealth.,dawda jawara,positive
1017,independence from france,1977,independence,Djibouti,11.733763645000067,42.58017759000006,end of french colonial rule after referendum.,hassan gouled aptidon,positive
1018,independence from spain,1968,independence,Equatorial Guinea,1.7026148510000212,10.333091866000075,transition from spanish colony to independence.,francisco macas nguema,positive
1019,independence from britain,1976,independence,Seychelles,-4.678652263999936,55.46726211600003,became a sovereign state after 162 years of british rule.,"james mancham, franceunknownalbert ren",positive
1020,independence and unification,1960,independenceunion,Somalia,4.40461606100007,46.20310500000005,union of british somaliland and italian somaliland.,somali youth league,positive
1021,independence from portugal,1975,independence,Cape Verde,15.08362928200006,-23.624671987999932,gained independence after the carnation revolution in portugal.,"amlcar cabral, paigc",positive
1022,independence from portugal,1973,independence,GuineaUnknownBissau,,,"declared independence, recognized in 1974 after the carnation revolution.","amlcar cabral, paigc",positive
1023,independence from france,1975,independence,Comoros,-11.662553529999968,43.35421636400008,gained independence following a referendum.,ahmed abdallah,positive
1024,independence from portugal,1975,independence,Angola,-12.293655625999975,17.545335193000028,achieved independence following the carnation revolution and alvor agreement.,"mpla, agostinho neto",positive
1025,independence from france,1960,independence,Central African Republic,6.57416257400007,20.485481521000054,transition from french colony to independence.,"barthlemy boganda, david dacko",positive
1026,independence from france,1960,independence,Chad,15.376264850000041,18.674165747000075,gained independence from french colonial rule.,franois tombalbaye,positive
1027,independence from britain,1964,independence,Malawi,-13.50952235099993,34.24073561300003,transition from british protectorate to independent nation.,hastings banda,positive
1028,independence from belgium,1962,independence,Burundi,-3.322303981999937,29.926441276000048,gained independence alongside rwanda from belgian administration.,mwami mwambutsa iv,positive
1029,independence from france,1960,independence,Congo (Brazzaville),-4.273897,15.2815134,became independent from french colonial empire.,fulbert youlou,positive
1030,independence from france,1960,independence,Togo,8.539049810000051,0.9744440640000676,transition from french mandate to sovereign state.,sylvanus olympio,positive
1031,independence from france,1960,independence,Ivory Coast (Côte d'Ivoire),7.629182541000034,-5.554728587999932,marked the end of french colonial rule in ivory coast.,flix houphoutunknownboigny,positive
1032,independence from france,1960,independence,Niger,17.42088083400006,9.401672665000035,gained independence from french colonial administration.,hamani diori,positive
1033,independence from britain,1968,independence,Swaziland (Eswatini),-26.564951763999943,31.497967655000025,became independent from british rule.,sobhuza ii,positive
1034,independence from france,1958,independence,Guinea,10.435445941000069,-10.942500889999963,"first french african colony to gain independence, rejecting the french community.",ahmed skou tour,positive
1035,movement for multiparty democracy,1991,political,Zambia,-14.46880366299996,28.76797288100005,transition from oneunknownparty state to multiparty democracy.,frederick chiluba,positive
1036,mozambique civil war ends,1992,peace agreement,Mozambique,-18.249999999999943,35.00000000000006,"end of a devastating civil war, leading to peace and reconstruction.","joaquim chissano, renamo",positive
1037,end of apartheid,1994,general elections,South Africa,-28.997182287999976,25.085049940000033,"first democratic elections open to all races, nelson mandela elected.","nelson mandela, anc",positive
1038,eritrean independence referendum,1993,referendum,Ethiopia,8.619088938000061,39.644750130000034,eritreans vote for independence from ethiopia.,"eplf, un",positive
1039,namibian independence,1990,independence,Namibia,-22.138976121999974,17.22149898400005,independence from south african rule.,"sam nujoma, un",positive
1040,land reform program begins,2000,land reform,Zimbabwe,-19.016205470999978,29.884276749000037,controversial redistribution of land from white to black zimbabweans.,robert mugabe,mixed
1041,algerian civil war ends,2002,peace agreement,Algeria,28.144113769000057,2.6799659330000623,end of a decadeunknownlong civil war.,algerian government,positive
1042,end of sierra leone civil war,2002,peace agreement,Sierra Leone,8.558037771000045,-11.792031778999956,"marked the end of the civil war, beginning of peacebuilding efforts.","government of sierra leone, ruf, un",positive
1043,gacaca courts initiated,2001,justice system,Rwanda,-1.9983949569999595,29.956312610000055,"community courts to address the genocide, promoting reconciliation and justice.",rwandan government,mixed
1044,joseph kony insurgency declines,2011,military,Uganda,1.513805689000037,32.335706651000066,"significant decline in lra activities, improvement in regional security.","ugandan military, international efforts",positive
1045,fall of gaddafi,2011,revolution,Libya,27.041821576000075,18.030819147000045,"marked the end of muammar gaddafis 42unknownyear rule, leading to a period of instability.","nato, libyan rebels",mixed
1046,egyptian revolution of 2011,2011,revolution,Egypt,26.512273493000066,29.870494860000065,led to the overthrow of president hosni mubarak.,"egyptian protestors, military",mixed
1047,coup dtat,2012,coup,Mali,17.362972883000054,-3.5204716629999666,"military coup overthrew the government, leading to political instability and conflict.","malian soldiers, amadou sanogo",negative
1048,seleka rebellion begins,2012,rebellion,Central African Republic,6.57416257400007,20.485481521000054,"sparked a civil war, leading to ongoing conflict and humanitarian crisis.",seleka coalition,negative
1049,boko haram insurgency intensifies,2009,insurgency,Nigeria,9.593696882000074,8.106777828000077,"led to thousands of deaths and displacement, challenging national security.",boko haram,negative
1050,independence from sudan,2011,independence,South Sudan,7.263460914000063,30.343765666000024,"became the newest country in the world, following a referendum.","splm, international community",positive
1051,fall of blaise compaor,2014,revolution,Burkina Faso,12.286319460000072,-1.7441041949999772,"ended blaise compaors 27unknownyear rule, sparked by mass protests.",burkinab protestors,positive
1052,coup dtat leads to mugabes resignation,2017,coup,Zimbabwe,-19.016205470999978,29.884276749000037,"ended robert mugabes 37unknownyear rule, emmerson mnangagwa became president.","zimbabwean military, emmerson mnangagwa",mixed
1053,appointment of abiy ahmed,2018,political,Ethiopia,8.619088938000061,39.644750130000034,led to significant political reforms and a peace agreement with eritrea.,abiy ahmed,positive
1054,sudanese revolution,2018,revolution,Sudan,16.053254132000063,30.009189122000066,"overthrow of president omar alunknownbashir, leading to transitional government.","sudanese protestors, military",positive
1055,hirak protest movement,2019,protest movement,Algeria,28.144113769000057,2.6799659330000623,led to the resignation of president abdelaziz bouteflika after 20 years in power.,algerian protestors,positive
1056,abolition of slavery enforced,1981,legal,Mauritania,20.25950735200007,-10.331488709999974,"criminalization of slavery, though challenges in enforcement remain.",mauritanian government,mixed
1057,operation carlota ends,1989,military withdrawal,Angola,-12.293655625999975,17.545335193000028,"cuban military withdrawal, pivotal in ending south african apartheid.",cuban government,positive
1058,nairobis dusitd2 complex attack,2019,terrorism,Kenya,0.5284306580000475,37.88969855200003,highlighted the ongoing threat of terrorism in east africa.,alunknownshabaab,negative
1059,cyclone idai,2019,natural disaster,Mozambique,-18.249999999999943,35.00000000000006,"one of the worst tropical cyclones on record in africa, causing widespread destruction.",climate,negative
1060,tigray conflict begins,2020,conflict,Ethiopia,8.619088938000061,39.644750130000034,"conflict between ethiopian government forces and tplf, leading to humanitarian crisis.","ethiopian government, tplf",negative
1061,endsars protests,2020,protest movement,Nigeria,9.593696882000074,8.106777828000077,nationwide protests against police brutality and corruption.,"nigerian youth, various activists",mixed
1062,juba peace agreement,2020,peace agreement,Sudan,16.053254132000063,30.009189122000066,"aimed at ending conflicts in darfur, south kordofan, and blue nile states.","sudanese transitional government, rebel groups",positive
1063,2021 general elections,2021,election,Uganda,1.513805689000037,32.335706651000066,"marked by allegations of fraud and violence, yoweri museveni reunknownelected.","yoweri museveni, bobi wine",mixed
1064,death of president idriss dby,2021,military,Chad,15.376264850000041,18.674165747000075,"died from injuries sustained in clashes with rebels, leading to political uncertainty.","idriss dby, fact rebels",negative
1065,discovery by portugal,1500,discovery,Brazil,-10.769946428999958,-53.073466888999974,beginning of portuguese colonization,pedro lvares cabral,mixed
1066,independence from portugal,1822,independence,Brazil,-10.769946428999958,-53.073466888999974,transition to empire of brazil,dom pedro i,positive
1067,abolition of slavery,1888,legal,Brazil,-10.769946428999958,-53.073466888999974,end of slavery in brazil,princess isabel,positive
1068,proclamation of the republic,1889,political,Brazil,-10.769946428999958,-53.073466888999974,end of the brazilian empire and the start of the republic,marshal deodoro da fonseca,positive
1069,vargas era begins,1930,political,Brazil,-10.769946428999958,-53.073466888999974,start of getlio vargas rule,getlio vargas,mixed
1070,military coup,1964,military coup,Brazil,-10.769946428999958,-53.073466888999974,beginning of military dictatorship lasting until 1985,military leaders,negative
1071,direct elections now campaign,1984,political movement,Brazil,-10.769946428999958,-53.073466888999974,nationwide protests for direct presidential elections,civil society groups,positive
1072,real plan implementation,1994,economic,Brazil,-10.769946428999958,-53.073466888999974,stabilization of brazilian economy and introduction of the real r,itamar franco,positive
1073,lula da silvas presidency,2003,political,Brazil,-10.769946428999958,-53.073466888999974,first workingunknownclass president,luiz incio lula da silva,positive
1074,fifa world cup victory,2002,sports,Brazil,-10.769946428999958,-53.073466888999974,brazil wins its first fifa world cup boosting national pride,football team,positive
1075,construction of braslia,1960,urban development,Brazil,-10.769946428999958,-53.073466888999974,creation of a new capital aiming at interior development and national integration,juscelino kubitschek,mixed
1076,tropiclia movement,1967,cultural,Brazil,-10.769946428999958,-53.073466888999974,avantunknowngarde music and arts movement challenging traditional brazilian culture,caetano veloso,positive
1077,fernando collors impeachment,1992,political,Brazil,-10.769946428999958,-53.073466888999974,first brazilian president to be impeached due to corruption charges,national congress,mixed
1078,plano real economic stabilization,1994,economic,Brazil,-10.769946428999958,-53.073466888999974,introduction of the real r to stabilize the brazilian economy,itamar franco,positive
1079,rio earth summit,1992,environmental,Brazil,-10.769946428999958,-53.073466888999974,international conference on environment and sustainability,un,positive
1080,fhc presidency fernando henrique cardoso,1995,political,Brazil,-10.769946428999958,-53.073466888999974,implementation of economic reforms and plano real,fernando henrique cardoso,positive
1081,mensalo scandal,2005,political scandal,Brazil,-10.769946428999958,-53.073466888999974,major corruption scandal involving bribery and misuse of public funds,various politicians,negative
1082,dilma rousseffs impeachment,2016,political,Brazil,-10.769946428999958,-53.073466888999974,second brazilian president to be impeached accused of fiscal mismanagement,unknown,mixed
1083,zika virus outbreak,2015,health,Brazil,-10.769946428999958,-53.073466888999974,major health crisis linked to birth defects sparking international concern,unknown,negative
1084,operation car wash lava jato,2014,corruption investigation,Brazil,-10.769946428999958,-53.073466888999974,extensive corruption investigation impacting politics and businesses,federal police,mixed
1085,amazon rainforest wildfires,2019,environmental,Brazil,-10.769946428999958,-53.073466888999974,international attention on brazils environmental policies and conservation efforts,various stakeholders,negative
1086,bolsonaro presidency begins,2019,political,Brazil,-10.769946428999958,-53.073466888999974,marked by controversial environmental policies and conservative agenda,jair bolsonaro,mixed
1087,foundation of the holy roman empire,962,political,Germany,51.11063104900006,10.39227793200007,establishment of the holy roman empire,otto i,positive
1088,the investiture controversy,1075,religiouspolitical,Germany,51.11063104900006,10.39227793200007,conflict between the monarchy and the papacy over appointment of bishops,henry iv,mixed
1089,the black death in europe,1347,pandemic,Germany,51.11063104900006,10.39227793200007,one of the most devastating pandemics in human history killing an estimated 25 million people in europe,unknown,negative
1090,martin luthers 95 theses,1517,religious,Germany,51.11063104900006,10.39227793200007,initiated the protestant reformation,martin luther,mixed
1091,the peace of augsburg,1555,political,Germany,51.11063104900006,10.39227793200007,allowed rulers to choose between lutheranism and catholicism leading to religious division,unknown,positive
1092,the defenestration of prague,1618,political,Germany,51.11063104900006,10.39227793200007,triggered the thirty years war,bohemian protestant nobles,negative
1093,the peace of westphalia,1648,political,Germany,51.11063104900006,10.39227793200007,ended the thirty years war marking the beginning of the state system,european states,positive
1094,the foundation of the kingdom of prussia,1701,political,Germany,51.11063104900006,10.39227793200007,establishment of prussia as a kingdom leading to its rise as a major european power,"prussians, frederick i",positive
1095,the seven years war,1756,military,Germany,51.11063104900006,10.39227793200007,confirmed prussias status as a great european power shaping european geopolitics,"european powers, frederick ii",negative
1096,the partition of poland,1772,political,Germany,51.11063104900006,10.39227793200007,prussia acquired west prussia,polish population,negative
1097,napoleonic wars and the battle of leipzig,1813,military,Germany,51.11063104900006,10.39227793200007,decisive defeat of napoleons forces leading to his retreat from germany,allied forces against napoleon,negative
1098,congress of vienna,1814,political,Germany,51.11063104900006,10.39227793200007,redrew the map of europe after the napoleonic wars stabilizing the continent,european powers,mixed
1099,revolutions of 1848 in the german states,1848,politicalsocial,Germany,51.11063104900006,10.39227793200007,series of interconnected revolutions demanding national unification and liberal reforms,various revolutionary groups,mixed
1100,unification of germany,1871,political,Germany,51.11063104900006,10.39227793200007,establishment of the german empire under prussian leadership,wilhelm i,positive
1101,francounknownprussian war,1870,military,Germany,51.11063104900006,10.39227793200007,solidified german unification and shifted the balance of power in europe,napoleon iii,negative
